Customer ID,recency,frequency,monetary,segment
15417,86,1,508.80000000000007,hibernating
15419,25,1,135.85999999999999,promising
15421,59,4,950.36,loyal_customers
15422,324,2,97.7,at_risk
15423,39,1,43.5,about_to_sleep
15424,255,2,383.34000000000003,at_risk
15426,20,5,1447.3900000000003,loyal_customers
15427,34,3,1483.14,need_attention
15428,16,1,93.78,promising
15429,27,2,397.35,potential_loyalists
15432,24,1,171.19,promising
15433,214,2,533.3,at_risk
15434,9,5,1041.48,champions
15435,23,1,149.29000000000002,promising
15436,13,3,1122.5300000000002,potential_loyalists
15437,263,1,200.16,hibernating
15438,132,1,156.57999999999998,hibernating
15440,55,3,383.68,need_attention
15442,249,1,594.0,hibernating
15443,2,7,3236.9100000000003,champions
15444,10,2,1418.2600000000002,potential_loyalists
15445,265,1,113.5,hibernating
15447,331,1,155.17,hibernating
15448,313,1,494.64,hibernating
15449,27,3,974.5200000000001,potential_loyalists
15450,31,1,429.84,promising
15452,30,3,538.7299999999999,potential_loyalists
15453,2,7,1388.37,champions
15454,363,1,179.10000000000002,hibernating
15456,284,3,447.22,at_risk
15457,263,1,237.07,hibernating
15458,26,1,161.64,promising
15460,355,1,216.76,hibernating
15462,95,3,234.6,at_risk
15463,30,1,126.14,promising
15464,339,1,1048.85,hibernating
15465,20,18,7354.619999999999,loyal_customers
15466,86,1,334.53000000000003,hibernating
15467,10,3,524.88,potential_loyalists
15468,52,2,467.51,need_attention
15469,51,2,538.5500000000001,need_attention
15471,3,1,469.4799999999999,new_customers
15472,114,1,371.5600000000001,hibernating
15473,15,7,1771.2,loyal_customers
15475,78,1,454.10999999999996,hibernating
15478,41,2,1441.4199999999998,need_attention
15480,117,1,905.5,hibernating
15482,16,12,11054.960000000001,loyal_customers
15483,162,4,233.81,at_risk
15484,2,4,3594.3100000000004,champions
15485,31,3,2575.0,potential_loyalists
15488,93,1,91.32000000000001,hibernating
15489,23,3,1134.28,potential_loyalists
15491,96,6,3100.09,cant_loose
15492,29,2,659.4599999999998,potential_loyalists
15493,33,5,2001.8000000000002,loyal_customers
15494,22,2,1299.23,potential_loyalists
15497,18,2,1262.2,potential_loyalists
15498,3,27,13316.400000000001,champions
15500,9,4,1131.5600000000002,champions
15502,16,12,10384.929999999998,loyal_customers
15503,363,1,147.09,hibernating
15504,82,1,52.83,hibernating
15505,53,5,3610.96,loyal_customers
15506,23,3,979.26,potential_loyalists
15507,172,1,492.36000000000007,hibernating
15508,190,6,1000.2700000000001,cant_loose
15510,331,1,250.0,hibernating
15511,12,5,909.23,champions
15512,156,2,121.0,at_risk
15513,34,19,14758.22,loyal_customers
15514,13,11,4139.46,champions
15516,45,3,62.43,need_attention
15517,234,1,267.03000000000003,hibernating
15518,65,8,1942.4499999999998,loyal_customers
15520,2,1,343.5,new_customers
15521,41,8,3000.2000000000003,loyal_customers
15522,33,2,398.84000000000003,potential_loyalists
15523,85,1,412.01,hibernating
15524,25,1,440.0,promising
15525,3,3,825.92,potential_loyalists
15526,34,2,148.44,need_attention
15527,19,8,2429.7800000000007,loyal_customers
15528,255,1,229.32999999999998,hibernating
15529,23,11,3995.23,loyal_customers
15530,22,4,1502.3500000000004,loyal_customers
15531,9,2,2007.4399999999996,potential_loyalists
15532,26,4,1580.93,loyal_customers
15533,20,3,807.57,potential_loyalists
15535,174,4,536.4000000000002,at_risk
15537,164,1,110.92000000000002,hibernating
15539,8,1,538.46,new_customers
15540,12,1,213.30000000000004,new_customers
15541,115,1,85.13,hibernating
15543,289,1,127.86,hibernating
15544,10,9,3546.7100000000005,champions
15545,55,2,292.71999999999997,need_attention
15547,8,14,4954.84,champions
15549,78,3,1693.2599999999998,at_risk
15550,5,4,575.6300000000002,champions
15551,37,1,436.05999999999995,about_to_sleep
15552,218,1,90.12,hibernating
15553,61,1,437.23,about_to_sleep
15554,278,1,217.2,hibernating
15555,13,16,4805.17,champions
15556,25,1,279.77,promising
15557,29,1,473.65,promising
15561,12,4,800.5899999999999,champions
15562,352,1,134.55,hibernating
15563,23,4,1400.44,loyal_customers
15565,51,2,173.16000000000003,need_attention
15567,19,1,186.01000000000002,promising
15568,3,3,758.29,potential_loyalists
15569,104,5,1375.71,at_risk
15570,8,12,4165.52,champions
15571,12,4,650.4300000000001,champions
15572,5,7,2552.86,champions
15573,32,2,607.45,potential_loyalists
15574,178,4,702.25,at_risk
15576,38,1,940.6700000000001,about_to_sleep
15577,152,3,258.88000000000005,at_risk
15578,163,1,127.1,hibernating
15579,69,2,348.59999999999997,need_attention
15581,121,13,3679.9700000000003,cant_loose
15582,25,3,682.9100000000001,potential_loyalists
15584,24,4,725.11,loyal_customers
15585,177,1,455.29999999999995,hibernating
15587,51,4,913.6800000000001,loyal_customers
15589,256,3,478.53,at_risk
15592,47,1,388.58,about_to_sleep
15593,71,1,199.8,about_to_sleep
15594,16,5,1771.7800000000002,loyal_customers
15596,101,5,1406.5900000000001,at_risk
15597,36,1,324.57,about_to_sleep
15598,54,1,240.68,about_to_sleep
15599,27,2,761.74,potential_loyalists
15601,12,14,6776.56,champions
15602,9,9,1297.8700000000001,champions
15603,79,1,48.480000000000004,hibernating
15604,53,1,216.39,about_to_sleep
15605,37,5,1198.23,loyal_customers
15606,62,9,2920.16,loyal_customers
15607,337,1,104.76,hibernating
15608,29,4,1093.68,loyal_customers
15609,185,1,298.48,hibernating
15610,52,1,112.46,about_to_sleep
15611,10,13,1591.4500000000003,champions
15612,37,2,195.15,need_attention
15615,11,23,10399.74,champions
15618,33,4,776.8510000000002,loyal_customers
15619,11,1,336.40000000000003,new_customers
15620,57,3,1553.1799999999998,need_attention
15621,5,4,1293.03,champions
15622,44,9,3709.5600000000004,loyal_customers
15623,142,1,301.03,hibernating
15624,117,4,588.13,at_risk
15625,104,4,1534.26,at_risk
15626,75,2,675.8000000000001,at_risk
15628,5,9,2870.24,champions
15630,46,2,1186.35,need_attention
15632,16,8,3285.3100000000004,loyal_customers
15634,18,1,243.55,promising
15636,90,2,724.76,at_risk
15637,53,1,223.36,about_to_sleep
15639,135,1,425.32,hibernating
15640,5,15,12515.66,champions
15641,106,4,1887.2,at_risk
15643,192,3,664.0,at_risk
15644,167,4,812.9999999999999,at_risk
15645,19,1,612.01,promising
15646,158,3,447.64,at_risk
15648,205,2,657.3500000000001,at_risk
15649,337,2,816.0,at_risk
15651,37,3,646.3,need_attention
15652,92,1,337.74,hibernating
15653,93,2,877.4399999999999,at_risk
15654,10,2,922.5300000000001,potential_loyalists
15655,244,1,560.6700000000001,hibernating
15656,46,4,748.5,loyal_customers
15657,23,1,30.0,promising
15658,191,5,1024.1,at_risk
15659,44,1,306.45000000000005,about_to_sleep
15660,26,9,1600.86,loyal_customers
15661,318,2,309.8,at_risk
15663,107,1,138.14,hibernating
15664,51,1,386.43,about_to_sleep
15665,169,2,2242.01,at_risk
15667,40,1,301.32000000000005,about_to_sleep
15668,218,1,76.32000000000001,hibernating
15669,41,4,684.34,loyal_customers
15670,297,1,173.05,hibernating
15671,19,7,2657.13,loyal_customers
15673,89,4,2881.02,at_risk
15674,74,5,2446.6000000000004,at_risk
15675,82,3,323.69,at_risk
15676,19,3,3435.7599999999998,potential_loyalists
15677,50,1,657.23,about_to_sleep
15678,53,1,352.70000000000005,about_to_sleep
15679,25,4,781.2800000000001,loyal_customers
15680,10,3,1333.6799999999998,potential_loyalists
15681,26,5,1426.16,loyal_customers
15683,118,1,193.75,hibernating
15687,9,9,2993.1,champions
15689,120,2,254.1,at_risk
15690,5,2,239.76,potential_loyalists
15691,253,1,136.8,hibernating
15692,29,1,191.03999999999996,promising
15694,1,14,6479.4,champions
15695,267,2,409.98,at_risk
15696,34,8,2736.46,loyal_customers
15699,18,1,309.6499999999999,promising
15700,173,2,696.6799999999998,at_risk
15701,3,4,1542.1399999999999,champions
15703,265,1,211.5,hibernating
15704,141,4,2293.62,at_risk
15705,202,1,143.10000000000002,hibernating
15706,64,4,1060.56,loyal_customers
15707,36,4,945.5799999999998,loyal_customers
15708,41,7,3364.24,loyal_customers
15709,284,1,133.25,hibernating
15712,10,5,1072.36,champions
15713,144,2,356.7,at_risk
15714,12,2,330.87999999999994,potential_loyalists
15716,146,4,1118.81,at_risk
15717,235,1,150.3,hibernating
15719,33,13,5045.610000000001,loyal_customers
15720,25,1,598.73,promising
15721,12,1,507.08,new_customers
15722,36,5,2222.56,loyal_customers
15723,365,1,203.10000000000002,hibernating
15724,202,2,218.25,at_risk
15725,16,1,415.25,promising
15727,17,7,5178.959999999999,loyal_customers
15729,213,1,85.0,hibernating
15730,66,3,1120.88,need_attention
15732,213,2,294.11999999999995,at_risk
15733,283,1,162.3,hibernating
15734,115,2,1339.45,at_risk
15737,15,8,1205.1200000000001,loyal_customers
15738,19,16,4812.42,loyal_customers
15739,67,1,449.12,about_to_sleep
15740,50,1,154.88000000000002,about_to_sleep
15743,17,4,784.4600000000002,loyal_customers
15744,78,1,34.8,hibernating
15745,20,4,1094.59,loyal_customers
15746,135,1,196.88000000000002,hibernating
15747,13,3,974.0399999999998,potential_loyalists
15748,41,1,149.30999999999997,about_to_sleep
15749,236,3,44534.3,at_risk
15750,3,8,2465.48,champions
15752,40,7,2637.38,loyal_customers
15753,305,1,79.2,hibernating
15754,52,3,458.57,need_attention
15755,11,6,2364.25,champions
15756,62,4,532.96,loyal_customers
15757,66,2,714.4200000000001,need_attention
15758,25,1,205.25,potential_loyalists
15759,219,3,253.04000000000002,at_risk
15762,66,2,583.75,need_attention
15763,32,2,1086.9200000000003,potential_loyalists
15764,89,6,3279.97,cant_loose
15766,65,1,315.05999999999995,about_to_sleep
15768,116,3,621.83,at_risk
15769,8,26,56252.72,champions
15773,6,1,635.6800000000001,potential_loyalists
15774,69,1,270.79999999999995,about_to_sleep
15775,246,1,104.9,hibernating
15776,134,1,241.61999999999998,hibernating
15777,242,4,1047.1100000000001,at_risk
15780,184,3,475.28,at_risk
15781,26,3,345.46000000000004,loyal_customers
15782,10,3,2614.7400000000002,champions
15783,11,1,246.3,potential_loyalists
15785,33,5,2328.9700000000003,loyal_customers
15786,47,3,4932.2,loyal_customers
15787,27,3,948.05,loyal_customers
15789,359,1,351.3,hibernating
15790,11,1,220.85,potential_loyalists
15791,44,2,1612.69,need_attention
15793,15,3,965.6099999999999,loyal_customers
15795,150,1,610.01,hibernating
15796,2,8,2711.56,champions
15797,114,4,2207.4,at_risk
15799,76,3,884.14,at_risk
15800,108,2,699.0799999999999,at_risk
15801,47,3,1063.95,loyal_customers
15802,143,1,451.42,hibernating
15803,52,1,415.82000000000005,about_to_sleep
15804,1,13,4206.389999999999,champions
15805,24,17,5528.4800000000005,loyal_customers
15806,47,3,784.5799999999999,loyal_customers
15807,51,3,903.9000000000001,loyal_customers
15808,307,4,3734.9700000000003,at_risk
15809,37,5,515.77,loyal_customers
15810,79,4,1391.98,at_risk
15811,23,6,2218.62,loyal_customers
15812,108,5,1801.14,at_risk
15813,208,2,1303.9099999999999,at_risk
15814,17,4,1945.33,loyal_customers
15815,64,5,2100.6,loyal_customers
15819,50,4,1905.4500000000003,loyal_customers
15820,320,1,206.98,hibernating
15821,45,2,570.9599999999999,need_attention
15822,4,2,885.4699999999999,potential_loyalists
15823,373,1,15.0,hibernating
15825,173,1,532.94,hibernating
15826,57,3,1654.3100000000002,loyal_customers
15827,74,14,1836.0900000000001,cant_loose
15829,100,2,636.1399999999998,at_risk
15830,38,1,576.0,about_to_sleep
15831,59,3,801.76,loyal_customers
15832,255,1,836.7900000000001,hibernating
15834,71,4,2233.75,loyal_customers
15835,45,4,954.09,loyal_customers
15836,51,1,137.37,about_to_sleep
15837,65,1,391.98,about_to_sleep
15838,12,19,33643.079999999994,champions
15839,34,3,1048.49,loyal_customers
15840,59,2,355.55999999999995,need_attention
15841,73,4,1224.06,at_risk
15843,304,1,118.95000000000002,hibernating
15844,47,1,130.73999999999998,about_to_sleep
15845,18,8,3711.77,loyal_customers
15847,39,2,389.2699999999999,need_attention
15850,20,2,238.85,potential_loyalists
15852,187,2,160.70999999999998,at_risk
15853,52,1,110.80000000000001,about_to_sleep
15854,5,12,2974.6499999999996,champions
15855,137,5,712.24,at_risk
15856,5,27,16387.57,champions
15857,19,1,296.99999999999994,potential_loyalists
15858,16,5,1438.8500000000001,loyal_customers
15860,41,8,977.2099999999998,loyal_customers
15861,13,8,3165.3599999999997,champions
15862,9,4,832.88,champions
15863,26,2,68.84,potential_loyalists
15864,23,6,1936.3200000000004,loyal_customers
15865,41,3,895.13,loyal_customers
15866,102,1,230.53,hibernating
15867,6,15,3812.64,champions
15869,278,2,149.64000000000001,at_risk
15870,33,1,354.09000000000003,potential_loyalists
15872,15,2,360.93,potential_loyalists
15874,64,7,4405.88,loyal_customers
15877,2,2,493.28000000000003,potential_loyalists
15880,370,1,343.28,hibernating
15881,313,5,501.39000000000004,at_risk
15882,199,4,516.36,at_risk
15883,3,2,396.47999999999996,potential_loyalists
15885,93,3,379.35,at_risk
15886,61,1,181.09000000000003,about_to_sleep
15888,81,1,168.31,hibernating
15889,157,2,446.87,at_risk
15891,227,1,524.52,hibernating
15894,254,2,263.55,at_risk
15895,150,1,179.17000000000002,hibernating
15897,195,2,222.05,at_risk
15898,2,5,1388.88,champions
15899,369,1,56.25,hibernating
15900,24,1,351.11000000000007,potential_loyalists
15901,17,3,363.88,loyal_customers
15903,10,7,5126.76,champions
15904,9,1,164.67999999999998,potential_loyalists
15906,20,7,1567.6899999999998,loyal_customers
15907,4,3,967.45,champions
15909,174,1,191.93999999999997,hibernating
15910,1,8,1232.18,champions
15912,179,2,264.61999999999995,at_risk
15916,17,8,1528.0900000000001,loyal_customers
15917,248,1,123.10000000000001,hibernating
15918,191,2,334.23,at_risk
15919,20,2,639.8900000000001,potential_loyalists
15920,155,4,167.5,at_risk
15921,173,1,336.03000000000003,hibernating
15922,374,1,369.50000000000006,hibernating
15923,373,1,127.08000000000001,hibernating
15925,195,1,207.14999999999998,hibernating
15930,68,1,426.63000000000005,about_to_sleep
15932,5,8,2495.8700000000003,champions
15933,22,3,1107.4600000000003,loyal_customers
15935,240,2,416.86,at_risk
15937,65,1,145.35,about_to_sleep
15938,113,5,404.58,at_risk
15939,90,15,6115.009999999999,cant_loose
15940,312,1,35.8,hibernating
15942,134,1,337.43999999999994,hibernating
15944,277,1,325.1,hibernating
15945,366,1,181.0,hibernating
15947,83,1,1708.24,hibernating
15948,9,2,955.2400000000001,potential_loyalists
15949,17,2,364.72,potential_loyalists
15950,32,4,1765.51,loyal_customers
15951,9,2,708.22,potential_loyalists
15952,34,4,806.5699999999999,loyal_customers
15953,16,8,1659.3799999999999,loyal_customers
15955,25,14,4416.26,loyal_customers
15957,32,1,428.89000000000004,potential_loyalists
15958,75,1,104.35,hibernating
15963,20,2,470.76000000000005,potential_loyalists
15965,18,4,845.64,loyal_customers
15967,24,2,418.83,potential_loyalists
15969,3,3,666.0999999999999,champions
15970,304,1,314.1,hibernating
15971,18,12,4199.85,loyal_customers
15973,367,1,307.82,hibernating
15974,40,7,3442.15,loyal_customers
15975,85,1,371.01,hibernating
15976,166,2,430.94,at_risk
15977,18,2,1054.73,potential_loyalists
15978,78,1,1098.78,hibernating
15980,89,3,2398.8599999999997,at_risk
15981,25,8,3408.48,loyal_customers
15983,23,4,1475.02,loyal_customers
15984,3,10,2837.67,champions
15985,124,2,1142.4199999999998,at_risk
15986,31,1,168.11999999999998,potential_loyalists
15987,13,7,1451.28,champions
15988,20,1,158.03,potential_loyalists
15990,45,2,792.1100000000001,need_attention
15992,4,1,41.989999999999995,potential_loyalists
15993,9,7,2797.57,champions
15994,55,1,427.07000000000005,about_to_sleep
15996,89,6,1060.68,cant_loose
15998,37,5,3089.97,loyal_customers
16000,3,3,12393.699999999999,champions
16003,30,5,2735.37,loyal_customers
16005,13,4,615.3900000000001,champions
16006,212,1,101.4,hibernating
16007,48,4,1701.94,loyal_customers
16008,24,3,478.78000000000003,loyal_customers
16009,23,4,992.7100000000002,loyal_customers
16010,246,3,407.50000000000006,at_risk
16011,9,16,3362.7099999999996,champions
16012,36,3,1415.29,loyal_customers
16013,4,47,37130.600000000006,champions
16014,38,3,662.3800000000001,loyal_customers
16015,4,3,705.39,champions
16016,4,8,1508.7600000000002,champions
16017,48,1,211.88,about_to_sleep
16018,40,2,408.90000000000003,need_attention
16019,47,9,3786.24,loyal_customers
16020,17,3,851.01,loyal_customers
16022,261,1,628.2800000000002,hibernating
16023,47,3,719.81,loyal_customers
16024,13,1,251.24,potential_loyalists
16025,30,1,439.65999999999997,potential_loyalists
16026,44,1,236.09,about_to_sleep
16027,92,6,934.6199999999999,cant_loose
16029,39,63,81024.84,loyal_customers
16030,310,1,331.24,hibernating
16031,93,2,548.94,at_risk
16033,6,20,8816.4,champions
16034,197,3,437.69999999999993,at_risk
16036,88,2,758.9199999999998,at_risk
16037,270,3,855.0200000000001,at_risk
16038,8,3,471.78,champions
16040,66,3,1313.5500000000002,loyal_customers
16041,31,3,3166.4,loyal_customers
16042,23,5,1197.2700000000002,loyal_customers
16043,38,4,773.99,loyal_customers
16045,120,4,1340.7,at_risk
16048,374,2,256.44000000000005,at_risk
16049,41,3,1111.79,loyal_customers
16050,174,1,137.89999999999998,hibernating
16052,55,1,362.05999999999995,about_to_sleep
16053,33,2,1511.9500000000003,potential_loyalists
16054,146,1,783.9000000000001,hibernating
16055,221,1,134.8,hibernating
16056,46,1,664.85,about_to_sleep
16057,17,7,2263.12,loyal_customers
16059,66,6,1459.8600000000001,loyal_customers
16062,10,4,1153.62,champions
16063,261,1,335.32000000000005,hibernating
16065,366,1,372.09,hibernating
16066,17,5,1521.8700000000003,loyal_customers
16070,23,2,852.15,potential_loyalists
16071,45,1,326.24,about_to_sleep
16072,289,1,584.32,hibernating
16073,298,1,122.39999999999999,hibernating
16076,4,10,2234.73,champions
16078,284,1,79.2,hibernating
16079,17,3,1352.0000000000002,loyal_customers
16080,82,2,217.16000000000003,at_risk
16081,57,5,2806.8999999999996,loyal_customers
16083,101,2,1317.62,at_risk
16084,300,1,436.18,hibernating
16085,24,5,981.51,loyal_customers
16086,60,5,1121.3899999999999,loyal_customers
16091,155,2,315.06,at_risk
16092,115,3,817.86,at_risk
16093,107,1,17.0,hibernating
16094,12,4,1078.2299999999998,champions
16096,265,1,320.62,hibernating
16097,241,1,185.05,hibernating
16098,88,7,2005.63,cant_loose
16099,51,3,731.8999999999997,loyal_customers
16101,71,1,1290.6999999999998,about_to_sleep
16102,43,3,1842.14,loyal_customers
16103,8,6,1429.6399999999999,champions
16104,62,1,302.36,about_to_sleep
16105,249,1,336.96,hibernating
16106,66,1,108.38,about_to_sleep
16107,18,7,3204.16,loyal_customers
16108,85,1,842.5,hibernating
16109,219,2,611.8800000000001,at_risk
16110,46,3,1337.48,loyal_customers
16112,144,4,195.74,at_risk
16113,184,1,161.38,hibernating
16114,171,1,135.75000000000003,hibernating
16115,10,8,1667.97,champions
16116,212,1,612.7800000000001,hibernating
16117,190,1,232.21,hibernating
16119,9,2,423.36,potential_loyalists
16120,60,4,1309.14,loyal_customers
16121,58,2,867.1099999999999,need_attention
16122,74,4,684.42,at_risk
16123,52,1,307.78000000000003,about_to_sleep
16124,318,1,249.0,hibernating
16125,368,1,289.35,hibernating
16126,30,4,6287.77,loyal_customers
16127,40,1,656.25,about_to_sleep
16128,18,5,1880.2199999999998,loyal_customers
16131,52,6,3506.540000000001,loyal_customers
16133,4,33,14589.039999999999,champions
16134,22,2,618.09,potential_loyalists
16135,263,1,517.5500000000001,hibernating
16136,60,3,709.3800000000002,loyal_customers
16139,19,3,635.4100000000001,loyal_customers
16140,66,2,725.1800000000001,need_attention
16141,89,1,620.4,hibernating
16142,250,1,535.3399999999999,hibernating
16143,4,6,2424.94,champions
16144,247,1,175.2,hibernating
16145,9,11,3799.4900000000002,champions
16146,158,3,734.1299999999999,at_risk
16147,134,1,374.99999999999994,hibernating
16148,297,1,76.32000000000001,hibernating
16149,5,2,280.52000000000004,potential_loyalists
16150,43,5,2053.02,loyal_customers
16152,269,1,1829.0399999999997,hibernating
16153,50,5,1824.23,loyal_customers
16156,9,9,3122.04,champions
16157,16,3,656.6899999999999,loyal_customers
16159,282,1,348.2000000000001,hibernating
16160,66,2,1025.44,need_attention
16161,2,19,5575.5599999999995,champions
16162,253,1,37.4,hibernating
16163,233,2,856.6000000000001,at_risk
16164,18,3,822.48,loyal_customers
16168,11,27,3787.6000000000004,champions
16169,9,4,1822.9700000000003,champions
16170,51,6,1885.0500000000004,loyal_customers
16171,60,1,73.2,about_to_sleep
16172,96,5,1140.2100000000003,at_risk
16173,16,6,1418.32,loyal_customers
16174,127,3,1009.55,at_risk
16175,95,4,1037.5900000000001,at_risk
16177,51,1,331.95,about_to_sleep
16178,139,1,197.9,hibernating
16179,61,1,215.83,about_to_sleep
16180,101,8,10254.18,cant_loose
16181,74,1,305.5400000000001,hibernating
16182,73,4,6617.65,at_risk
16183,68,1,338.7100000000001,about_to_sleep
16184,65,6,1158.79,loyal_customers
16185,17,2,529.4100000000001,potential_loyalists
16186,23,12,4006.9400000000005,loyal_customers
16187,32,15,6911.4400000000005,loyal_customers
16188,45,4,981.8599999999999,loyal_customers
16189,16,2,215.47999999999996,potential_loyalists
16190,41,1,215.08,about_to_sleep
16191,3,13,5180.52,champions
16193,237,1,314.45000000000005,hibernating
16198,76,1,400.681,hibernating
16200,5,2,1080.62,potential_loyalists
16201,4,4,1863.4700000000003,champions
16202,361,1,365.27,hibernating
16203,59,4,592.9,loyal_customers
16204,24,1,405.71,potential_loyalists
16205,31,4,761.38,loyal_customers
16206,55,4,537.0600000000001,loyal_customers
16207,26,1,394.38,potential_loyalists
16208,45,2,664.26,need_attention
16209,89,5,2262.6199999999994,at_risk
16210,2,18,21086.300000000003,champions
16211,89,1,547.0200000000001,hibernating
16212,20,2,690.3399999999999,potential_loyalists
16213,79,1,159.0,hibernating
16214,171,3,1062.75,at_risk
16215,81,1,242.35000000000002,hibernating
16216,268,1,914.9299999999998,hibernating
16217,236,2,304.25000000000006,at_risk
16218,30,7,3084.68,loyal_customers
16221,37,3,864.86,loyal_customers
16222,319,1,846.72,hibernating
16224,58,4,1295.3,loyal_customers
16225,45,5,1096.3200000000002,loyal_customers
16226,204,3,255.12,at_risk
16227,226,1,314.22,hibernating
16229,88,2,1010.5999999999998,at_risk
16230,190,2,542.03,at_risk
16232,44,4,990.8799999999999,loyal_customers
16233,72,3,536.68,loyal_customers
16235,41,5,867.3099999999998,loyal_customers
16236,79,1,432.19999999999993,hibernating
16239,57,2,414.2,need_attention
16240,25,2,3718.8,potential_loyalists
16241,10,13,2607.8700000000003,champions
16242,9,7,3603.21,champions
16243,34,2,409.1,need_attention
16244,212,2,1522.75,at_risk
16245,24,3,1413.66,loyal_customers
16247,171,1,114.56,hibernating
16248,62,1,152.94,about_to_sleep
16249,53,5,1800.0700000000002,loyal_customers
16250,262,2,389.44,at_risk
16253,67,2,3683.8599999999997,need_attention
16255,17,8,2619.91,loyal_customers
16256,267,1,752.4300000000002,hibernating
16257,177,1,46.95,hibernating
16258,46,5,5203.510000000001,loyal_customers
16260,51,1,1035.45,about_to_sleep
16261,18,4,746.83,loyal_customers
16265,10,9,5447.0,champions
16266,74,7,861.8899999999999,cant_loose
16268,72,2,667.65,need_attention
16270,354,1,1141.2399999999996,hibernating
16271,3,5,1429.2400000000002,champions
16272,117,1,411.7,hibernating
16274,374,1,357.94999999999993,hibernating
16275,197,1,559.87,hibernating
16276,177,1,810.6000000000001,hibernating
16278,101,1,566.38,hibernating
16279,22,3,1509.5800000000002,loyal_customers
16281,73,1,2062.0600000000004,hibernating
16282,340,1,168.3,hibernating
16283,6,5,1570.81,champions
16284,32,2,823.97,potential_loyalists
16287,170,1,142.5,hibernating
16292,122,1,302.25,hibernating
16293,22,10,2248.99,loyal_customers
16295,10,4,1328.5500000000004,champions
16297,269,1,301.90000000000003,hibernating
16298,23,3,598.1999999999999,loyal_customers
16302,127,1,233.22,hibernating
16303,26,3,5360.630000000001,loyal_customers
16305,139,1,361.21999999999986,hibernating
16306,214,6,632.27,cant_loose
16308,38,4,2560.0,loyal_customers
16309,107,2,706.57,at_risk
16311,18,2,616.26,potential_loyalists
16313,4,2,274.15000000000003,potential_loyalists
16315,331,1,226.37,hibernating
16316,65,8,2938.91,loyal_customers
16317,120,3,1341.65,at_risk
16318,36,1,328.15,about_to_sleep
16319,218,1,404.40000000000003,hibernating
16320,173,2,1038.46,at_risk
16321,73,5,373.65,at_risk
16322,2,2,326.74999999999994,potential_loyalists
16323,197,1,207.50000000000003,hibernating
16324,129,3,428.67999999999995,at_risk
16325,47,3,594.24,loyal_customers
16326,6,14,3110.96,champions
16327,15,6,3844.2200000000003,loyal_customers
16330,18,3,251.91,loyal_customers
16332,29,7,1593.2,loyal_customers
16333,8,22,26626.8,champions
16337,37,1,151.05,about_to_sleep
16338,158,1,214.8,hibernating
16339,285,1,109.95000000000002,hibernating
16340,108,1,549.07,hibernating
16341,25,4,1971.87,loyal_customers
16342,76,4,322.41,at_risk
16343,17,2,370.47999999999996,potential_loyalists
16344,159,1,101.10000000000001,hibernating
16345,45,1,575.4100000000001,about_to_sleep
16347,12,2,887.6500000000001,potential_loyalists
16348,33,7,1469.45,loyal_customers
16349,291,1,53.5,hibernating
16350,22,4,1116.47,loyal_customers
16351,333,1,153.9,hibernating
16352,18,2,494.44,potential_loyalists
16353,4,23,6675.710000000001,champions
16354,64,2,395.8,need_attention
16356,198,3,211.77,at_risk
16357,34,3,658.88,loyal_customers
16358,2,4,2027.5,champions
16359,8,9,1750.9200000000003,champions
16360,5,6,3512.53,champions
16361,10,4,896.6600000000001,champions
16362,33,5,734.77,loyal_customers
16363,54,1,109.36000000000001,about_to_sleep
16364,12,2,707.0399999999998,potential_loyalists
16365,18,9,1540.42,loyal_customers
16366,19,1,327.3,potential_loyalists
16367,38,2,804.49,need_attention
16368,3,2,497.42999999999995,potential_loyalists
16369,19,3,1553.66,loyal_customers
16370,83,4,1320.56,at_risk
16372,34,2,367.92999999999995,need_attention
16374,67,2,473.03,need_attention
16376,9,2,987.01,potential_loyalists
16377,268,1,676.2,hibernating
16378,248,3,362.9500000000001,at_risk
16379,5,4,2157.4000000000005,champions
16380,62,1,1780.59,about_to_sleep
16383,75,2,668.3599999999998,at_risk
16384,90,2,584.5,at_risk
16385,61,3,555.89,loyal_customers
16386,29,2,317.2,potential_loyalists
16387,323,1,94.36,hibernating
16389,54,4,1382.0699999999997,loyal_customers
16392,270,1,221.18999999999997,hibernating
16393,3,13,3046.21,champions
16394,57,5,1555.3400000000001,loyal_customers
16395,61,5,1486.9,loyal_customers
16398,155,2,1705.8,at_risk
16399,20,2,408.57,potential_loyalists
16400,95,1,303.93,hibernating
16401,2,12,4098.32,champions
16402,265,2,299.6,at_risk
16403,313,1,177.5,hibernating
16404,71,1,443.05000000000007,about_to_sleep
16405,303,2,167.25,at_risk
16406,19,1,163.07,potential_loyalists
16407,13,10,2126.9300000000003,champions
16409,37,5,2028.88,loyal_customers
16411,20,2,214.64999999999998,potential_loyalists
16412,54,1,151.83,about_to_sleep
16413,57,1,262.2,about_to_sleep
16414,22,2,126.25,potential_loyalists
16415,45,1,210.34999999999997,about_to_sleep
16416,27,3,1051.4,loyal_customers
16418,45,3,675.2700000000002,loyal_customers
16419,113,6,972.23,cant_loose
16422,18,51,34684.4,loyal_customers
16423,25,1,346.12,potential_loyalists
16424,192,1,133.56,hibernating
16425,303,1,302.69999999999993,hibernating
16426,3,10,1908.25,champions
16427,264,2,241.06,at_risk
16429,107,1,284.55,hibernating
16430,58,1,300.85,about_to_sleep
16431,214,3,642.8100000000001,at_risk
16432,65,1,287.4,about_to_sleep
